"","id","taxon","observer","source","date","county","location_quality","latitude","longitude","location_description","accuracy_square_meters","plant","phenology","phenology_code"
"143","in:215171312","Amsinckia menziesii","shrike2","iNaturalist",2024-05-08,"Los Angeles","high",33.377247,-118.400087,"Santa Catalina Island, Avalon, CA",50,"Amsinckia menziesii",NA,NA
"144","in:215327308","Amsinckia menziesii","shrike2","iNaturalist",2024-05-07,"Los Angeles","high",33.356912,-118.360145,"Santa Catalina Island, Avalon, CA",50,"Amsinckia menziesii",NA,NA
"145","in:21545156","Amsinckia menziesii","Natalie Downe","iNaturalist",2019-03-21,"San Diego","high",33.128369,-116.425683,"Anza-Borrego Desert State Park, Julian, CA, US",314,"Amsinckia menziesii",NA,NA
"146","in:21547155","Amsinckia menziesii","pocketmouse","iNaturalist",2019-03-22,"San Diego","high",33.258013,-116.406272,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",78,"Amsinckia menziesii",NA,NA
"147","in:21588866","Amsinckia menziesii","ekoberle /<br> Eric Koberle","iNaturalist",2019-03-23,"Orange","high",33.68784,-117.635567,"Lake Forest, CA",706,"Amsinckia menziesii",NA,NA
"148","in:21638790","Amsinckia menziesii","antoniaakhavan","iNaturalist",2019-03-26,"Los Angeles","high",34.120792,-118.801858,"31257 Lobo Canyon Rd, Agoura Hills, CA, US",3216,"Amsinckia menziesii",NA,NA
"149","in:21640575","Amsinckia menziesii","lorimapscritters","iNaturalist",2019-03-26,"Fresno","high",37.002975,-119.67305,"Millerton Lake State Recreation Area, Friant, CA, US",78,"Amsinckia menziesii",NA,NA
"150","in:21649016","Amsinckia menziesii","marzduffy","iNaturalist",2019-03-26,"San Diego","high",32.737767,-116.928003,"San Diego National Wildlife Refuge, Spring Valley, CA, US",201,"Amsinckia menziesii",NA,NA
"151","in:21725405","Amsinckia menziesii","Andy","iNaturalist",2019-03-24,"Orange","high",33.564067,-117.55638,"Ronald W. Caspers Wilderness Park, Trabuco Canyon, CA",50,"Amsinckia menziesii",NA,NA
"152","in:21949892","Amsinckia menziesii","emxpsc94","iNaturalist",2019-03-31,"Santa Clara","high",37.337764,-121.718169,"Santa Clara County, CA, USA",153,"Amsinckia menziesii",NA,NA
"153","in:21953034","Amsinckia menziesii","kkawahara761","iNaturalist",2019-04-03,"Los Angeles","medium",34.175145,-118.097179,"Eaton Canyon Natural Area, Pasadena, CA, US",11689,"Amsinckia menziesii",NA,NA
"154","in:22005487","Amsinckia menziesii","jwu42","iNaturalist",2019-03-30,"Santa Barbara","high",33.976422,-119.716236,"Channel Islands National Park, , CA, US",314,"Amsinckia menziesii",NA,NA
"155","in:22115421","Amsinckia menziesii","Tri Do","iNaturalist",2019-03-30,"Contra Costa","high",37.81632,-122.067208,"94583, San Ramon, CA, US",113,"Amsinckia menziesii",NA,NA
"156","in:22157279","Amsinckia menziesii","drpyromaniac","iNaturalist",2019-03-22,"Sacramento","high",38.614458,-121.301546,"Rancho Cordova, CA, USA",50,"Amsinckia menziesii",NA,NA
"157","in:22219846","Amsinckia menziesii","Merav Vonshak","iNaturalist",2019-04-07,"Santa Clara","high",37.216342,-121.716567,"95138, San Jose, CA, US",50,"Amsinckia menziesii",NA,NA
"158","in:22220870","Amsinckia menziesii","elkman22","iNaturalist",2019-04-07,"Santa Clara","high",37.233017,-121.713713,"9517",78,"Amsinckia menziesii",NA,NA
"159","in:22222937","Amsinckia menziesii","yvetteschwenck","iNaturalist",2019-03-26,"Orange","high",33.520763,-117.623322,"92675, San Juan Capistrano, CA, US",78,"Amsinckia menziesii",NA,NA
"160","in:22353974","Amsinckia menziesii","nhonstead","iNaturalist",2019-03-11,"San Diego","high",32.842312,-116.914955,"9121 Sinsonte Ln, Lakeside, CA, US",78,"Amsinckia menziesii",NA,NA
"161","in:22385003","Amsinckia menziesii","Diego Tamayo","iNaturalist",2019-03-17,"Los Angeles","high",34.159223,-117.717464,"Claremont, CA, USA",201,"Amsinckia menziesii",NA,NA
"162","in:22477334","Amsinckia menziesii","Jacob Malcom","iNaturalist",2019-04-11,"Orange","high",33.654239,-117.886009,"Upper Newport Bay Nature Preserve, Newport Beach, CA, US",254,"Amsinckia menziesii",NA,NA
"163","in:22529718","Amsinckia menziesii","kathincalifornia","iNaturalist",2019-04-13,"Santa Clara","high",37.193776,-121.832735,"Almaden Quicksilver County Park, San Jose, CA, US",3216,"Amsinckia menziesii",NA,NA
"164","in:22537942","Amsinckia menziesii","Michael Chass","iNaturalist",2019-04-15,"Marin","high",37.927238,-122.630828,"High Marsh Trail, MMWD, Fairfax, CA, US",78,"Amsinckia menziesii",NA,NA
"165","in:22594238","Amsinckia menziesii","akennedy62","iNaturalist",2019-04-16,"San Luis Obispo","high",35.240077,-119.906973,"Carrizo Plain National Monument, Santa Margarita, CA, US",314,"Amsinckia menziesii",NA,NA
"166","in:226002","Amsinckia menziesii","Chris Brown","iNaturalist",2013-03-30,"Marin","high",38.017568,-122.543396,"1464",78,"Amsinckia menziesii",NA,NA
"167","in:22733562","Amsinckia menziesii","rappman","iNaturalist",2019-04-19,"Santa Clara","high",37.284138,-122.08448,"Stevens Creek County Park, Cupertino, CA, US",78,"Amsinckia menziesii",NA,NA
"168","in:22740961","Amsinckia menziesii","Tammy James","iNaturalist",2019-04-19,"Mariposa","high",37.467108,-119.87014,"Mariposa County, CA, USA",2642,"Amsinckia menziesii",NA,NA
"169","in:22764992","Amsinckia menziesii","brendanfox27","iNaturalist",2019-03-26,"Orange","high",33.503978,-117.6846,"92677, Laguna Niguel, CA, US",78,"Amsinckia menziesii",NA,NA
"170","in:22978609","Amsinckia menziesii","kimme","iNaturalist",2019-04-23,"Los Angeles","high",34.095968,-118.598316,"Topanga, Topanga State Park, Santa Monica Mountains National Recreation Area, Los Angeles County, US-CA, US",113,"Amsinckia menziesii",NA,NA
"171","in:22982956","Amsinckia menziesii","emocarlton","iNaturalist",2019-04-13,"Contra Costa","high",37.86198,-121.936517,"Mount Diablo State Park, Walnut Creek, CA, US",78,"Amsinckia menziesii",NA,NA
"172","in:22983430","Amsinckia menziesii","Merav Vonshak","iNaturalist",2019-04-23,"Santa Clara","high",37.191433,-121.758217,"95120, San Jose, CA, US",113,"Amsinckia menziesii",NA,NA
"173","in:23553357","Amsinckia menziesii","Mary K. Hanson","iNaturalist",2019-04-16,"Lake","high",39.070858,-122.516607,"Silver Spur Ranch, Lake County",3019,"Amsinckia menziesii",NA,NA
"174","in:23741718","Amsinckia menziesii","rappman","iNaturalist",2019-04-27,"San Mateo","high",37.316313,-122.189238,"Skyline Blvd, La Honda",78,"Amsinckia menziesii",NA,NA
"175","in:23753840","Amsinckia menziesii","rappman","iNaturalist",2019-04-28,"Santa Clara","high",37.289958,-122.153917,"Long Ridge Open Space Preserve, La Honda",78,"Amsinckia menziesii",NA,NA
"176","in:24289577","Amsinckia menziesii","Richard Breisch","iNaturalist",2019-04-26,"San Diego","high",32.85765,-117.22,"University City, San Diego, CA, USA",201,"Amsinckia menziesii",NA,NA
"177","in:24290931","Amsinckia menziesii","Emily Hjalmarson","iNaturalist",2019-04-23,"Santa Clara","high",37.169389,-121.731619,"Coyote, CA, USA",78,"Amsinckia menziesii",NA,NA
"178","in:24350282","Amsinckia menziesii","Merav Vonshak","iNaturalist",2019-04-29,"Santa Clara","high",37.037572,-121.415992,"Santa Clara County, CA, USA",113,"Amsinckia menziesii",NA,NA
"179","in:24420466","Amsinckia menziesii","Anna Arft","iNaturalist",2019-04-29,"San Diego","high",32.982809,-116.570542,"Cuyamaca Rancho State Park, Descanso, CA, US",78,"Amsinckia menziesii",NA,NA
"180","in:24761217","Amsinckia menziesii","Howard Friedman","iNaturalist",2019-05-04,"Santa Clara","medium",37.159924,-121.867399,"Almaden, San Jose, CA, USA",6082,"Amsinckia menziesii",NA,NA
"181","in:24879429","Amsinckia menziesii","birgitknorr","iNaturalist",2019-05-09,"San Diego","high",33.046426,-116.437897,"San Diego County, US-CA, US",78,"Amsinckia menziesii",NA,NA
"182","in:261211971","Amsinckia menziesii","Aaron Echols","iNaturalist",2025-02-09,"San Bernardino","high",33.994293,-117.674823,"Notre Dame Ave, Chino, CA, US",530,"Amsinckia menziesii",NA,NA
"183","in:262451222","Amsinckia menziesii","pikeminnow9","iNaturalist",2025-02-20,"Sacramento","high",38.444964,-121.462196,"Elk Grove, CA 95758, USA",113,"Amsinckia menziesii",NA,NA
"184","in:262895398","Amsinckia menziesii","jordanii","iNaturalist",2025-02-23,"Butte","high",39.769608,-121.829345,"Floral Ave, Chico, CA",2827,"Amsinckia menziesii",NA,NA
"185","in:263357628","Amsinckia menziesii","Gary Griffith","iNaturalist",2025-02-18,"Nevada","high",39.295025,-121.183189,"Nevada County, CA, USA",78,"Amsinckia menziesii",NA,NA
"186","in:264146995","Amsinckia menziesii","Jo'lene Saldivar","iNaturalist",2025-03-06,"Yolo","high",38.561292,-121.741212,"Cannery Loop, Davis, CA, US",12,"Amsinckia menziesii",NA,NA
"187","in:26472239","Amsinckia menziesii","constance","iNaturalist",2019-04-19,"Alameda","high",37.701525,-121.968666,"94568, Dublin, CA, US",314,"Amsinckia menziesii",NA,NA
"188","in:266060404","Amsinckia menziesii","Malik Vest Walton","iNaturalist",2025-03-19,"Los Angeles","high",34.017947,-118.366287,"Coliseum St, Los Angeles, CA, US",5541,"Amsinckia menziesii",NA,NA
"189","in:266172038","Amsinckia menziesii","Sarah","iNaturalist",2025-03-20,"Sonoma","high",38.407489,-122.672997,"Sonoma County, CA, USA",78,"Amsinckia menziesii",NA,NA
"190","in:266184763","Amsinckia menziesii","Alan Wight","iNaturalist",2025-03-20,"Tulare","high",36.504303,-118.904305,"N Fork Dr, Three Rivers, CA, US",12,"Amsinckia menziesii",NA,NA
"191","in:266392855","Amsinckia menziesii","Sarah","iNaturalist",2025-03-21,"Napa","high",38.274186,-122.249925,"Napa County, CA, USA",113,"Amsinckia menziesii",NA,NA
"192","in:267619298","Amsinckia menziesii","ronvanderhoff","iNaturalist",2025-03-29,"Kern","high",35.30363,-118.61155,"Caliente, CA",50,"Amsinckia menziesii",NA,NA
"193","in:269748527","Amsinckia menziesii","Larry Thornton","iNaturalist",2025-04-10,"Lake","high",39.004878,-122.799697,"Lake County, CA, USA",201,"Amsinckia menziesii",NA,NA
"194","in:270365748","Amsinckia menziesii","Moses Lopez","iNaturalist",2025-04-10,"Merced","high",37.374669,-120.415025,"University of California-Merced, CA 95340, USA",706,"Amsinckia menziesii",NA,NA
"195","in:270380013","Amsinckia menziesii","Taye Bright","iNaturalist",2025-04-12,"Nevada","high",39.124461,-121.07785,"Pekolee Dr, Grass Valley, CA, US",706,"Amsinckia menziesii",NA,NA
"196","in:271093401","Amsinckia menziesii","ronvanderhoff","iNaturalist",2025-04-17,"Orange","high",33.839967,-117.738787,"Weir Canyon Nature Preserve, Anaheim, CA",50,"Amsinckia menziesii",NA,NA
"197","in:271502987","Amsinckia menziesii","Corey Stafford","iNaturalist",2025-04-18,"San Luis Obispo","high",35.225437,-120.700212,"Ontario Rd, San Luis Obispo, CA, US",50,"Amsinckia menziesii",NA,NA
"198","in:2761533","Amsinckia menziesii","mikewitkowski","iNaturalist",2016-03-07,"Sonoma","medium",38.358602,-122.521656,"Sonoma Valley Regional Park",8494,"Amsinckia menziesii",NA,NA
"199","in:277549956","Amsinckia menziesii","chris","iNaturalist",2025-04-26,"Los Angeles","high",34.552492,-118.529242,"Los Angeles County, CA, USA",3019,"Amsinckia menziesii",NA,NA
"200","in:2821912","Amsinckia menziesii","Christian Schwarz","iNaturalist",2016-03-21,"Kern","high",35.353725,-119.822542,"Kern County, US-CA, US",907,"Amsinckia menziesii",NA,NA
"201","in:28276731","Amsinckia menziesii","Oscar","iNaturalist",2019-03-19,"Tulare","high",36.395917,-118.98742,"Lake Kaweah Recreation Area, Three Rivers, CA, US",804,"Amsinckia menziesii",NA,NA
"202","in:28918061","Amsinckia menziesii","sweiser","iNaturalist",2019-04-05,"Tulare","high",36.21119,-118.799307,"Tulare County, CA, USA",50,"Amsinckia menziesii",NA,NA
"203","in:330390228","Amsinckia menziesii","mavisx","iNaturalist",2025-12-09,"Orange","high",33.782463,-117.766433,"Peters Canyon Regional Park, Orange, CA",50,"Amsinckia menziesii",NA,NA
"204","in:331516531","Amsinckia menziesii","itazura","iNaturalist",2025-12-14,"Orange","high",33.79662,-117.742438,"Irvine Regional Park, Orange, CA",12,"Amsinckia menziesii",NA,NA
"205","in:331516556","Amsinckia menziesii","itazura","iNaturalist",2025-12-14,"Orange","high",33.796228,-117.741363,"Irvine Regional Park, Orange, CA",28,"Amsinckia menziesii",NA,NA
"206","in:331683618","Amsinckia menziesii","cheonggaegori","iNaturalist",2025-12-21,"Orange","high",33.802489,-117.795075,"Orange, CA",28,"Amsinckia menziesii",NA,NA
"207","in:331769503","Amsinckia menziesii","cheonggaegori","iNaturalist",2025-12-22,"Orange","high",33.8345,-117.795594,"Orange, CA",28,"Amsinckia menziesii",NA,NA
"208","in:331770000","Amsinckia menziesii","cheonggaegori","iNaturalist",2025-12-22,"Orange","high",33.834019,-117.787597,"Orange, CA",28,"Amsinckia menziesii",NA,NA
"209","in:331770001","Amsinckia menziesii","cheonggaegori","iNaturalist",2025-12-22,"Orange","high",33.834661,-117.790061,"Orange, CA",28,"Amsinckia menziesii",NA,NA
"210","in:331770002","Amsinckia menziesii","cheonggaegori","iNaturalist",2025-12-22,"Orange","high",33.8344,-117.790742,"Orange, CA",50,"Amsinckia menziesii",NA,NA
"211","in:38776322","Amsinckia menziesii","Dalia Gonzalez","iNaturalist",2020-02-17,"Tulare","high",35.819928,-118.852988,"Old Stage Rd, Porterville, CA, US",78,"Amsinckia menziesii",NA,NA
"212","in:38899633","Amsinckia menziesii","brooks77","iNaturalist",2020-02-19,"Orange","high",33.597338,-117.790958,"Laguna Coast Wilderness Park, Laguna Beach, CA",78,"Amsinckia menziesii",NA,NA
"213","in:39376107","Amsinckia menziesii","sue_meiman","iNaturalist",2020-02-28,"Los Angeles","medium",32.915615,-118.479644,"Los Angeles County, CA, USA",7542,"Amsinckia menziesii",NA,NA
"214","in:39417300","Amsinckia menziesii","Aaron Echols","iNaturalist",2020-02-28,"San Bernardino","high",33.944145,-117.70067,"Chino Hills State Park, Chino Hills, CA, US",452,"Amsinckia menziesii",NA,NA
"215","in:39459109","Amsinckia menziesii","cheonggaegori","iNaturalist",2020-02-29,"Orange","high",33.598194,-117.804786,"Newport Beach, CA",50,"Amsinckia menziesii",NA,NA
"216","in:39475433","Amsinckia menziesii","anneliesekup","iNaturalist",2020-03-02,"Orange","high",33.899317,-117.945025,"Horse Trail, Fullerton, CA, US",50,"Amsinckia menziesii",NA,NA
"217","in:39538991","Amsinckia menziesii","kellyalycemcdonald","iNaturalist",2020-02-28,"San Luis Obispo","medium",35.582787,-120.903141,"Cypress Mountain Rd, Templeton, CA, US",25446,"Amsinckia menziesii",NA,NA
"218","in:39615040","Amsinckia menziesii","ocfraz","iNaturalist",2020-03-06,"Orange","high",33.56766,-117.77882,"Laguna Coast Wilderness Park, Laguna Beach, CA",78,"Amsinckia menziesii",NA,NA
"219","in:39777825","Amsinckia menziesii","Terry","iNaturalist",2020-03-09,"Santa Clara","medium",37.231655,-121.900855,"Capitancillos Dr, San Jose, CA, US",13273,"Amsinckia menziesii",NA,NA
"220","in:39957990","Amsinckia menziesii","Lauren Glevanik","iNaturalist",2020-03-13,"Solano","high",38.276725,-121.824211,NA,3019,"Amsinckia menziesii",NA,NA
"221","in:39958030","Amsinckia menziesii","Lauren Glevanik","iNaturalist",2020-03-13,"Solano","high",38.272713,-121.827286,NA,3019,"Amsinckia menziesii",NA,NA
"222","in:39958112","Amsinckia menziesii","Lauren Glevanik","iNaturalist",2020-03-13,"Solano","high",38.268502,-121.82458,NA,706,"Amsinckia menziesii",NA,NA
"223","in:40087884","Amsinckia menziesii","sweiser","iNaturalist",2020-03-09,"Tulare","high",36.468605,-119.025127,"Dry Creek Dr, Woodlake, CA, US",1809,"Amsinckia menziesii",NA,NA
"224","in:40445990","Amsinckia menziesii","cpdouglass","iNaturalist",2020-03-21,"Orange","high",33.586072,-117.767205,"Laguna Coast Wilderness Park, Laguna Beach, CA",452,"Amsinckia menziesii",NA,NA
"225","in:40616812","Amsinckia menziesii","Roger Woodruff","iNaturalist",2020-03-23,"Riverside","high",33.986428,-117.303843,"Box Springs Mountain Reserve, Riverside, CA, US",314,"Amsinckia menziesii",NA,NA
"226","in:40681485","Amsinckia menziesii","Lauren Glevanik","iNaturalist",2020-03-24,"Yolo","high",38.710991,-122.041041,NA,50,"Amsinckia menziesii",NA,NA
"227","in:40705819","Amsinckia menziesii","jsriley1984","iNaturalist",2020-03-25,"Orange","high",33.59643,-117.759423,"Laguna Coast Wilderness Park, Laguna Beach, CA",50,"Amsinckia menziesii",NA,NA
"228","in:40712935","Amsinckia menziesii","emk","iNaturalist",2020-03-24,"Riverside","high",33.79235,-116.517058,"Araby Cove, Palm Springs, CA 92264, USA",78,"Amsinckia menziesii",NA,NA
"229","in:41079562","Amsinckia menziesii","Roger Woodruff","iNaturalist",2020-03-30,"San Bernardino","high",34.028082,-117.292686,"Reche Canyon, Colton, CA, US",78,"Amsinckia menziesii",NA,NA
"230","in:41085871","Amsinckia menziesii","xsweatsx","iNaturalist",2020-03-30,"Alameda","high",37.666737,-122.013231,"Castro Valley, CA, US",50,"Amsinckia menziesii",NA,NA
"231","in:41147545","Amsinckia menziesii","Chris","iNaturalist",2020-03-31,"Ventura","high",34.427145,-119.298547,"Old Baldwin Rd, Ojai, CA, US",50,"Amsinckia menziesii",NA,NA
"232","in:41247202","Amsinckia menziesii","mikewitkowski","iNaturalist",2020-04-02,"Sonoma","high",38.401899,-122.522583,"Nelligan Rd, Glen Ellen, CA, US",78,"Amsinckia menziesii",NA,NA
"233","in:41328452","Amsinckia menziesii","emilychebul /<br> Emily Chebul","iNaturalist",2020-03-01,"Orange","high",33.687961,-117.633897,"Lake Forest, CA",78,"Amsinckia menziesii",NA,NA
"234","in:41486240","Amsinckia menziesii","erikaashley11","iNaturalist",2020-04-04,"San Luis Obispo","high",35.268447,-119.827263,"Carrizo Plain National Monument, Santa Margarita, CA, US",78,"Amsinckia menziesii",NA,NA
"235","in:41529455","Amsinckia menziesii","Jenn Yost, PhD","iNaturalist",2020-04-03,"San Luis Obispo","high",35.433997,-120.526603,"San Luis Obispo County, CA, USA",50,"Amsinckia menziesii",NA,NA
"236","in:41578428","Amsinckia menziesii","Mat Chirman","iNaturalist",2020-04-05,"San Luis Obispo","high",35.023536,-120.366853,"Suey Creek Rd, Santa Maria, CA, US",78,"Amsinckia menziesii",NA,NA
"237","in:42045701","Amsinckia menziesii","Rachel Whitt","iNaturalist",2020-04-12,"San Diego","high",33.260862,-117.136872,"Circle R Dr, Valley Center, CA, US",2290,"Amsinckia menziesii",NA,NA
"238","in:42268494","Amsinckia menziesii","jjanderson","iNaturalist",2020-04-15,"Santa Clara","high",37.079789,-121.535524,"Coyote Lake Harvey Bear Ranch County Park, Gilroy, CA, US",201,"Amsinckia menziesii",NA,NA
"239","in:42535610","Amsinckia menziesii","Rosalind Helfand","iNaturalist",2020-04-18,"Los Angeles","high",34.299842,-118.368455,"Los Angeles County, CA, USA",5026,"Amsinckia menziesii",NA,NA
"240","in:44093125","Amsinckia menziesii","rachel141 /<br> Rachel Whitt","iNaturalist",2020-04-26,"Orange","high",33.680088,-117.645805,"Whiting Ranch Wilderness Park, Lake Forest, CA",78,"Amsinckia menziesii",NA,NA
"241","in:44159062","Amsinckia menziesii","Tricia Parker Hamelberg","iNaturalist",2020-04-14,"Tehama","high",40.242819,-122.26998,"Red Bluff, CA 96080, USA",907,"Amsinckia menziesii",NA,NA
"242","in:44333793","Amsinckia menziesii","wanderwilder","iNaturalist",2020-04-17,"Sonoma","high",38.552845,-123.036986,"Sonoma County, US-CA, US",113,"Amsinckia menziesii",NA,NA
"243","in:44446873","Amsinckia menziesii","rick","iNaturalist",2020-03-11,"Santa Clara","high",37.210586,-121.717947,"Coyote, CA",78,"Amsinckia menziesii",NA,NA
"244","in:44664706","Amsinckia menziesii","kmatunes","iNaturalist",2020-04-18,"Shasta","high",40.583245,-122.365142,"Shasta County, US-CA, US",78,"Amsinckia menziesii",NA,NA
"245","in:45433075","Amsinckia menziesii","chloe_knowd","iNaturalist",2020-05-09,"San Diego","high",33.015792,-116.821403,"San Diego Country Estates, Ramona, CA 92065, USA",113,"Amsinckia menziesii",NA,NA
"246","in:46052354","Amsinckia menziesii","loonay","iNaturalist",2020-05-15,"Los Angeles","high",34.474453,-118.31797,"Vasquez Rocks Natural Area and Nature Center, Santa Clarita, CA, US",78,"Amsinckia menziesii",NA,NA
"247","in:46126964","Amsinckia menziesii","cheonggaegori","iNaturalist",2020-05-15,"Orange","high",33.601496,-117.753512,"Laguna Beach, CA",706,"Amsinckia menziesii",NA,NA
"248","in:48788413","Amsinckia menziesii","Christine Irwin","iNaturalist",2018-04-01,"Orange","high",33.825737,-117.764747,"Santiago Oaks Regional Park, Orange, CA",78,"Amsinckia menziesii",NA,NA
"249","in:55236","Amsinckia menziesii","Chris Brown","iNaturalist",2012-03-04,"San Diego","high",32.754639,-117.248947,"32.754639,-117.248947, San Diego, CA, , United States",314,"Amsinckia menziesii",NA,NA
"250","in:565612","Amsinckia menziesii","Ken-ichi Ueda","iNaturalist",2014-03-12,"Santa Clara","high",37.334792,-121.703531,NA,78,"Amsinckia menziesii",NA,NA
"251","in:57208","Amsinckia menziesii","Joel E","iNaturalist",2012-03-11,"Sonoma","high",38.580406,-122.708005,NA,706,"Amsinckia menziesii",NA,NA
"252","in:57439","Amsinckia menziesii","Don Loarie","iNaturalist",2012-03-12,"Sonoma","high",38.611787,-122.781333,"Alexander Valley, CA",3,"Amsinckia menziesii",NA,NA
"253","in:618211","Amsinckia menziesii","Leslie Flint","iNaturalist",2014-04-10,"Contra Costa","high",37.916283,-121.947139,"Mount Diablo State Park, Clayton, CA, US",78,"Amsinckia menziesii",NA,NA
"254","in:61950","Amsinckia menziesii","Franco Folini","iNaturalist",2012-04-01,"San Mateo","high",37.301357,-122.381254,"Pescadero, CA",3848,"Amsinckia menziesii",NA,NA
"255","in:65039262","Amsinckia menziesii","jakefaulkenberry","iNaturalist",2020-11-16,"Kern","high",35.352775,-119.121483,"Stockdale Hwy, Bakersfield, CA, US",78,"Amsinckia menziesii",NA,NA
"256","in:6536808","Amsinckia menziesii","snakeinmypocket","iNaturalist",2017-06-07,"San Diego","high",33.220938,-117.036924,"San Diego County, US-CA, US",254,"Amsinckia menziesii",NA,NA
"257","in:69080869","Amsinckia menziesii","aarenas","iNaturalist",2021-02-04,"Orange","high",33.63052,-117.881333,"Newport Harbor, Newport Beach, CA",314,"Amsinckia menziesii",NA,NA
"258","in:70181854","Amsinckia menziesii","aarenas","iNaturalist",2021-02-25,"Orange","high",33.63067,-117.881363,"Newport Harbor, Newport Beach, CA",78,"Amsinckia menziesii",NA,NA
"259","in:70758893","Amsinckia menziesii","gnyquist","iNaturalist",2021-03-07,"Orange","high",33.793639,-117.754799,"Irvine Regional Park, Orange, CA",615,"Amsinckia menziesii",NA,NA
"260","in:70878018","Amsinckia menziesii","cheonggaegori","iNaturalist",2021-03-07,"Orange","high",33.598725,-117.804786,"Orange",8824,"Amsinckia menziesii",NA,NA
"261","in:70976921","Amsinckia menziesii","Eric Koberle","iNaturalist",2021-03-10,"Orange","high",33.695787,-117.70765,"Portola Springs, Irvine, CA, US",78,"Amsinckia menziesii",NA,NA
"262","in:71517867","Amsinckia menziesii","George Chrisman","iNaturalist",2021-03-18,"Solano","high",38.219545,-121.759895,"Robinson Rd, Rio Vista, CA, US",78,"Amsinckia menziesii",NA,NA
"263","in:71822020","Amsinckia menziesii","alexandergeorge89","iNaturalist",2021-03-22,"Orange","high",33.536156,-117.521973,"San Clemente, CA",1385,"Amsinckia menziesii",NA,NA
"264","in:72023697","Amsinckia menziesii","adrienne_p","iNaturalist",2021-03-25,"Orange","medium",33.599998,-117.760002,"Laguna Beach",25446,"Amsinckia menziesii",NA,NA
"265","in:72144127","Amsinckia menziesii","jalopy","iNaturalist",2021-03-26,"Orange","high",33.551749,-117.56605,NA,201,"Amsinckia menziesii",NA,NA
"266","in:72229456","Amsinckia menziesii","cheonggaegori","iNaturalist",2021-03-27,"Orange","high",33.597256,-117.804778,"Newport Beach, CA",50,"Amsinckia menziesii",NA,NA
"267","in:72229467","Amsinckia menziesii","cheonggaegori","iNaturalist",2021-03-27,"Orange","high",33.586872,-117.806861,"Crystal Cove State Park, Orange",78,"Amsinckia menziesii",NA,NA
"268","in:72399924","Amsinckia menziesii","Christine Irwin","iNaturalist",2021-03-29,"Orange","high",33.845117,-117.733528,"E Hayden Ct, Anaheim, CA",78,"Amsinckia menziesii",NA,NA
"269","in:72691480","Amsinckia menziesii","Anne Parsons","iNaturalist",2021-03-24,"Santa Clara","high",37.419501,-122.021007,"Bay Trail, Sunnyvale, CA, USA",2123,"Amsinckia menziesii",NA,NA
"270","in:72939338","Amsinckia menziesii","andrealc","iNaturalist",2021-04-04,"Orange","high",33.58025,-117.762558,"Laguna Coast Wilderness Park, Laguna Beach, CA",78,"Amsinckia menziesii",NA,NA
"271","in:73079420","Amsinckia menziesii","rappman","iNaturalist",2021-04-05,"Santa Clara","high",37.22535,-121.85788,"Pfeiffer Park, San Jose, CA",50,"Amsinckia menziesii",NA,NA
"272","in:73178938","Amsinckia menziesii","cheonggaegori","iNaturalist",2021-04-06,"Orange","high",33.698831,-117.649942,"Limestone-Whiting Wilderness Park, Orange",78,"Amsinckia menziesii",NA,NA
"273","in:73508713","Amsinckia menziesii","belle_martinez","iNaturalist",2021-04-07,"Tulare","high",36.295703,-119.098489,"Rocky Hill Dr, Exeter, CA, US",28,"Amsinckia menziesii",NA,NA
"274","in:74194309","Amsinckia menziesii","natalyv037","iNaturalist",2021-04-16,"Orange","high",33.794433,-117.754676,"Irvine Regional Park, Orange, CA",201,"Amsinckia menziesii",NA,NA
"275","in:74252596","Amsinckia menziesii","janellewest","iNaturalist",2021-04-17,"Orange","high",33.595489,-117.757734,"Laguna Coast Wilderness Park, Laguna Beach, CA",254,"Amsinckia menziesii",NA,NA
"276","in:74483308","Amsinckia menziesii","cailin8902","iNaturalist",2021-04-17,"Tuolumne","high",37.976487,-120.219322,"Buchanan Rd, Tuolumne, CA, US",314,"Amsinckia menziesii",NA,NA
"277","in:74879584","Amsinckia menziesii","rappman","iNaturalist",2021-04-22,"San Mateo","high",37.318287,-122.195817,"Russian Ridge Preserve, Redwood City, CA",50,"Amsinckia menziesii",NA,NA
"278","in:75339830","Amsinckia menziesii","breccia","iNaturalist",2021-04-26,"El Dorado","medium",38.693263,-121.076012,"Busselton Pl, El Dorado Hills, CA, US",13273,"Amsinckia menziesii",NA,NA
"279","in:77492806","Amsinckia menziesii","gnyquist","iNaturalist",2021-05-05,"Orange","high",33.604563,-117.758794,"Laguna Coast Wilderness Park, Laguna Beach, CA",50,"Amsinckia menziesii",NA,NA
"280","in:81000792","Amsinckia menziesii","asabspade","iNaturalist",2021-05-30,"Mendocino","high",39.826192,-123.227037,NA,11689,"Amsinckia menziesii",NA,NA
"281","io121319","Amsinckia menziesii","Brent Morgan",NA,2024-03-10,"Los Angeles","high",33.82827,-118.34263,NA,50,"Amsinckia menziesii",NA,NA
"282","io122069","Amsinckia menziesii","Cynthia Powell",NA,2024-03-20,"Contra Costa","high",37.95359,-122.13494,NA,50,"Amsinckia menziesii",NA,NA
"283","io122071","Amsinckia menziesii","Cynthia Powell","East Bay Chapter CNPS Unusual Plants",2024-03-20,"Contra Costa","high",37.95696,-122.13684,NA,50,"Amsinckia menziesii",NA,NA
